_id,name,category,price,pic,description
ObjectId("5eb4a52b8c261c69a007d639"),Poudre d amandes,almond-meal,27,https://static.openfoodfacts.org/images/products/871/854/699/7105/front_en.4.400.jpg,"{"rating":2.02,"quantity":"200 g","energy-kcal_100g":595,"energy_100g":2489,"fat_100g":50,"saturated-fat_100g":3.8}"
ObjectId("5eb4a52b8c261c69a007d861"),Petits pois au wasabi,peas,6,https://static.openfoodfacts.org/images/products/506/017/641/0152/front_fr.5.400.jpg,"{"rating":4.08,"quantity":"160 g","energy-kcal_100g":411,"energy_100g":1720,"fat_100g":5,"saturated-fat_100g":5}"
ObjectId("5eb4a52b8c261c69a007d862"),Grüne Erbsen Erlesene Qualität,peas,19,https://static.openfoodfacts.org/images/products/400/028/621/6993/front_de.7.400.jpg,"{"rating":3.99,"quantity":"500g","energy-kcal_100g":318,"energy_100g":1340,"fat_100g":1.5,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d863"),Junge Erbsen,peas,8,https://static.openfoodfacts.org/images/products/308/368/000/4671/front_de.9.400.jpg,"{"rating":0.23,"quantity":"450 g","energy-kcal_100g":0,"energy_100g":342,"fat_100g":0.8,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d864"),Erbsen,peas,48,https://static.openfoodfacts.org/images/products/23159686/front_de.3.400.jpg,"{"rating":1.94,"quantity":"280g","energy-kcal_100g":73,"energy_100g":305,"fat_100g":0.5,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d865"),Erbsen,peas,46,https://static.openfoodfacts.org/images/products/23159686/front_de.3.400.jpg,"{"rating":1.88,"quantity":"1 kg","energy-kcal_100g":0,"energy_100g":246,"fat_100g":0.9,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d866"),Mazăre boabe,peas,28,https://static.openfoodfacts.org/images/products/594/146/600/2106/front_ro.4.400.jpg,"{"rating":4.68,"quantity":"720 ml","energy-kcal_100g":92,"energy_100g":385,"fat_100g":0.4,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d867"),Processed peas in water with sugar and salt,peas,34,https://static.openfoodfacts.org/images/products/01019735/front_en.7.400.jpg,"{"rating":1.19,"quantity":"300 g, drained 190 g","energy-kcal_100g":0,"energy_100g":297,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d868"),Erbsen extra fein,peas,25,https://static.openfoodfacts.org/images/products/301/780/013/3415/front_de.8.400.jpg,"{"rating":1.52,"quantity":"3 x Nettogewicht: 200 g Abtropfgewicht: 140 g","energy-kcal_100g":0,"energy_100g":368,"fat_100g":0.9,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d869"),Grüne Erbsen,peas,29,https://static.openfoodfacts.org/images/products/401/933/943/5106/front_de.4.400.jpg,"{"rating":1.26,"quantity":"500g","energy-kcal_100g":0,"energy_100g":1157,"fat_100g":1.4,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d86a"),Junge Erbsen,peas,35,https://static.openfoodfacts.org/images/products/308/368/000/4671/front_de.9.400.jpg,"{"rating":2.29,"quantity":"1000 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d86b"),Junge Erbsen mit Möhrchen extra fein,peas,39,https://static.openfoodfacts.org/images/products/431/159/643/8877/front_de.3.400.jpg,"{"rating":1.09,"quantity":"800g","energy-kcal_100g":48,"energy_100g":199,"fat_100g":0.3,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d86c"),Junge Erbsen,peas,27,https://static.openfoodfacts.org/images/products/308/368/000/4671/front_de.9.400.jpg,"{"rating":2.79,"quantity":"1000 g","energy-kcal_100g":84,"energy_100g":353,"fat_100g":0.4,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d86d"),Homebrand Peas,peas,33,https://static.openfoodfacts.org/images/products/930/063/390/1011/front_en.8.400.jpg,"{"rating":4.9,"quantity":"400g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d86e"),Schälerbsen gelb,peas,13,https://static.openfoodfacts.org/images/products/400/028/621/7037/front_de.7.400.jpg,"{"rating":2.61,"quantity":"500g","energy-kcal_100g":322,"energy_100g":1062,"fat_100g":1.6,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d86f"),Mushy peas,peas,38,https://static.openfoodfacts.org/images/products/501/100/120/0660/front_en.4.400.jpg,"{"rating":0.98,"quantity":"420 g","energy-kcal_100g":331,"energy_100g":1385,"fat_100g":0.19,"saturated-fat_100g":0.05}"
ObjectId("5eb4a52b8c261c69a007d870"),Junge Erbsen,peas,35,https://static.openfoodfacts.org/images/products/308/368/000/4671/front_de.9.400.jpg,"{"rating":0.92,"quantity":"230g","energy-kcal_100g":65,"energy_100g":272,"fat_100g":0.8,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d871"),Erbsen,peas,35,https://static.openfoodfacts.org/images/products/23159686/front_de.3.400.jpg,"{"rating":0.24,"quantity":"660g","energy-kcal_100g":67,"energy_100g":280,"fat_100g":0.7,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d872"),Pinto Beans,pinto-beans,28,https://static.openfoodfacts.org/images/products/008/523/934/6518/front_en.5.400.jpg,"{"rating":2.94,"quantity":"1 pound","energy-kcal_100g":167,"energy_100g":699,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d873"),Alubia pinta,pinto-beans,17,https://static.openfoodfacts.org/images/products/843/187/605/5641/front_es.5.400.jpg,"{"rating":3.35,"quantity":"1 Kg","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d874"),Pinto Beans Seasoned With Pork,pinto-beans,21,https://static.openfoodfacts.org/images/products/088/439/506/1019/front_en.4.400.jpg,"{"rating":0.55,"quantity":"15 oz","energy-kcal_100g":85,"energy_100g":356,"fat_100g":0.77,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d875"),Pinto beans,pinto-beans,17,https://static.openfoodfacts.org/images/products/008/523/934/6518/front_en.5.400.jpg,"{"rating":3.98,"quantity":"400 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d876"),Pinto Beans in Water,pinto-beans,15,https://static.openfoodfacts.org/images/products/505/478/187/4324/front_en.3.400.jpg,"{"rating":2.87,"quantity":"400ml","energy-kcal_100g":100,"energy_100g":419,"fat_100g":0.6,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d877"),Deluxe Pistachio seed oil,pistachio-oils,12,https://static.openfoodfacts.org/images/products/20429942/front_fr.16.400.jpg,"{"rating":0.56,"quantity":"250 ml e","energy-kcal_100g":828,"energy_100g":3464,"fat_100g":92,"saturated-fat_100g":12}"
ObjectId("5eb4a52b8c261c69a007d878"),Tartinade avec des graines de courge Potimarron Carotte,plant-based-spreads,48,https://static.openfoodfacts.org/images/products/377/000/820/6618/front_fr.4.400.jpg,"{"rating":0.65,"quantity":"100g","energy-kcal_100g":270.9,"energy_100g":1133,"fat_100g":25.7,"saturated-fat_100g":3.1}"
ObjectId("5eb4a52b8c261c69a007d879"),Orville Redenbacher's Original Gourmet Yellow Popcorn Kernels, 45 Ounce, 45 OZ,popcorn,10,https://static.openfoodfacts.org/images/products/002/700/048/8140/front_en.7.400.jpg,"{"rating":2.43,"quantity":"45 OZ (2 LB 13 OZ) 1.28 KG","energy-kcal_100g":120,"energy_100g":502,"fat_100g":3.75,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d87a"),Porridge 5 Grain 5 Seed,porridge,42,https://static.openfoodfacts.org/images/products/506/012/028/3665/front_en.16.400.jpg,"{"rating":2.54,"quantity":"500 g","energy-kcal_100g":351,"energy_100g":1469,"fat_100g":8.2,"saturated-fat_100g":2}"
ObjectId("5eb4a52b8c261c69a007d87b"),Multigrain Porridge,porridge-oats,26,https://static.openfoodfacts.org/images/products/506/018/367/2031/front_en.8.400.jpg,"{"rating":3.18,"quantity":"40 g","energy-kcal_100g":368,"energy_100g":1548,"fat_100g":8,"saturated-fat_100g":0.8}"
ObjectId("5eb4a52b8c261c69a007d87c"),Lentilles cuisinées à l'auvergnate,prepared-lentils,11,https://static.openfoodfacts.org/images/products/302/169/020/1116/front_fr.7.400.jpg,"{"rating":4.91,"quantity":"820 g","energy-kcal_100g":111,"energy_100g":464,"fat_100g":3.6,"saturated-fat_100g":1.4}"
ObjectId("5eb4a52b8c261c69a007d87d"),Lentilles préparées &quot;tendres & fondantes&quot;,prepared-lentils,17,https://static.openfoodfacts.org/images/products/308/368/065/2094/front_fr.33.400.jpg,"{"rating":0.15,"quantity":"200 g","energy-kcal_100g":91,"energy_100g":381,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d87e"),Lentilles cuisinées à l'Auvergnate,prepared-lentils,14,https://static.openfoodfacts.org/images/products/302/169/020/1116/front_fr.7.400.jpg,"{"rating":0.21,"quantity":"2x200 g","energy-kcal_100g":0,"energy_100g":455,"fat_100g":3.5,"saturated-fat_100g":1.3}"
ObjectId("5eb4a52b8c261c69a007d87f"),Lentilles cuisinées - 400 g - Bonduelle,prepared-lentils,49,https://static.openfoodfacts.org/images/products/308/368/000/2752/front_fr.4.400.jpg,"{"rating":2.64,"quantity":"400g","energy-kcal_100g":98,"energy_100g":410,"fat_100g":0.7,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d880"),Lentilles préparées,prepared-lentils,32,https://static.openfoodfacts.org/images/products/26044408/front_fr.8.400.jpg,"{"rating":0.59,"quantity":"800 g (530 g net égoutté), 850 ml","energy-kcal_100g":87,"energy_100g":364,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d881"),Lentilles vertes bio,prepared-lentils,46,https://static.openfoodfacts.org/images/products/335/003/315/6005/front_fr.51.400.jpg,"{"rating":4.02,"quantity":"400g","energy-kcal_100g":77,"energy_100g":326,"fat_100g":0.5,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d882"),Lentilles vertes au naturel - 660 g - Gérard Louis,prepared-lentils,45,https://static.openfoodfacts.org/images/products/344/640/000/0177/front_fr.12.400.jpg,"{"rating":4.87,"quantity":"660 g (420 g net égoutté)","energy-kcal_100g":88,"energy_100g":368,"fat_100g":1.1,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d883"),Organic black beluga lentils,prepared-lentils,21,https://static.openfoodfacts.org/images/products/501/760/104/0095/front_en.4.400.jpg,"{"rating":3.02,"quantity":"400 g","energy-kcal_100g":0,"energy_100g":417,"fat_100g":0.5,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d884"),Lentilles Bio,prepared-lentils,17,https://static.openfoodfacts.org/images/products/356/007/057/2625/front_fr.4.400.jpg,"{"rating":2.37,"quantity":"350 g","energy-kcal_100g":0,"energy_100g":415,"fat_100g":0.7,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d885"),Lentejas con Chorizo Abricome,prepared-lentils,47,https://static.openfoodfacts.org/images/products/841/086/700/1171/front_es.10.400.jpg,"{"rating":3.56,"quantity":"420 gr.","energy-kcal_100g":175,"energy_100g":732,"fat_100g":13.7,"saturated-fat_100g":5.7}"
ObjectId("5eb4a52b8c261c69a007d886"),Salted Caramel Seed Bars,protein-bars,24,https://static.openfoodfacts.org/images/products/502/427/800/0734/front_en.4.400.jpg,"{"rating":2.3,"quantity":"3 x 40 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d887"),Sunflower protein,protein-powders,16,https://static.openfoodfacts.org/images/products/079/713/287/4929/front_en.6.400.jpg,"{"rating":4.77,"quantity":"150 g","energy-kcal_100g":0,"energy_100g":1577,"fat_100g":11.5,"saturated-fat_100g":1.6}"
ObjectId("5eb4a52b8c261c69a007d888"),Garbanzo lechoso,pulses,30,https://static.openfoodfacts.org/images/products/841/050/525/2118/front_es.3.400.jpg,"{"rating":2.75,"quantity":"500gr","energy-kcal_100g":348,"energy_100g":1456,"fat_100g":5.8,"saturated-fat_100g":1.1}"
ObjectId("5eb4a52b8c261c69a007d889"),Haricots rouges foncés,pulses,29,https://static.openfoodfacts.org/images/products/006/038/301/4445/front_en.3.400.jpg,"{"rating":4.74,"quantity":"540 ml","energy-kcal_100g":80,"energy_100g":335,"fat_100g":0.4,"saturated-fat_100g":0.08}"
ObjectId("5eb4a52b8c261c69a007d88a"),Cocos Blancs,pulses,49,https://static.openfoodfacts.org/images/products/352/123/200/1100/front_fr.3.400.jpg,"{"rating":3.26,"quantity":"500 g","energy-kcal_100g":321,"energy_100g":1343,"fat_100g":1.13,"saturated-fat_100g":0.29}"
ObjectId("5eb4a52b8c261c69a007d88b"),Kürbiskernmus,pumpkin-seed-butters,45,https://static.openfoodfacts.org/images/products/403/174/131/2011/front_de.21.400.jpg,"{"rating":0.08,"quantity":"250 g","energy-kcal_100g":633,"energy_100g":2625,"fat_100g":49,"saturated-fat_100g":8.5}"
ObjectId("5eb4a52b8c261c69a007d88c"),100% reines Kürbiskernöl,pumpkin-seed-oils,33,https://static.openfoodfacts.org/images/products/912/002/246/0963/front_de.4.400.jpg,"{"rating":1.17,"quantity":"250ml","energy-kcal_100g":0,"energy_100g":3400,"fat_100g":92,"saturated-fat_100g":16}"
ObjectId("5eb4a52b8c261c69a007d88d"),Kürbiskernöl,pumpkin-seed-oils,22,https://static.openfoodfacts.org/images/products/910/000/002/6664/front_fr.4.400.jpg,"{"rating":0.3,"quantity":"0,5L","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d88e"),Steirisches Kürbiskernöl,pumpkin-seed-oils,23,https://static.openfoodfacts.org/images/products/438/886/022/7154/front_de.11.400.jpg,"{"rating":2.83,"quantity":"250 ml","energy-kcal_100g":828,"energy_100g":3404,"fat_100g":92,"saturated-fat_100g":18}"
ObjectId("5eb4a52b8c261c69a007d88f"),Steirisches Kürbiskernöl g.g.A.,pumpkin-seed-oils,34,https://static.openfoodfacts.org/images/products/438/884/422/7941/front_de.8.400.jpg,"{"rating":3.75,"quantity":"250 ml","energy-kcal_100g":826,"energy_100g":3456,"fat_100g":91.8,"saturated-fat_100g":18.1}"
ObjectId("5eb4a52b8c261c69a007d890"),Original Steirisches Kürbiskernöl,pumpkin-seed-oils,6,https://static.openfoodfacts.org/images/products/406/145/815/3416/front_de.4.400.jpg,"{"rating":2.91,"quantity":"250 ml","energy-kcal_100g":828,"energy_100g":3404,"fat_100g":92,"saturated-fat_100g":18}"
ObjectId("5eb4a52b8c261c69a007d891"),Graines de courge,pumpkin-seeds,45,https://static.openfoodfacts.org/images/products/761/020/032/8069/front_fr.3.400.jpg,"{"rating":0.81,"quantity":"400g","energy-kcal_100g":554,"energy_100g":2300,"fat_100g":44,"saturated-fat_100g":8}"
ObjectId("5eb4a52b8c261c69a007d892"),Graines de courge,pumpkin-seeds,5,https://static.openfoodfacts.org/images/products/761/020/032/8069/front_fr.3.400.jpg,"{"rating":1.96,"quantity":"250 g","energy-kcal_100g":540,"energy_100g":2259,"fat_100g":41.6,"saturated-fat_100g":7.4}"
ObjectId("5eb4a52b8c261c69a007d893"),Graines de potiron,pumpkin-seeds,34,https://static.openfoodfacts.org/images/products/540/014/129/6105/front_fr.29.400.jpg,"{"rating":1.59,"quantity":"290 g","energy-kcal_100g":617,"energy_100g":2582,"fat_100g":49,"saturated-fat_100g":8.7}"
ObjectId("5eb4a52b8c261c69a007d894"),Steirische Kürbiskerne naturbelassen,pumpkin-seeds,33,https://static.openfoodfacts.org/images/products/431/626/850/4713/front_en.3.400.jpg,"{"rating":1.91,"quantity":"200 g","energy-kcal_100g":574,"energy_100g":2380,"fat_100g":45.8,"saturated-fat_100g":7.9}"
ObjectId("5eb4a52b8c261c69a007d895"),In Shell Pumpkin Seeds,pumpkin-seeds,38,https://static.openfoodfacts.org/images/products/00649094/front_en.13.400.jpg,"{"rating":0.01,"quantity":"397g","energy-kcal_100g":170,"energy_100g":2370,"fat_100g":43.3,"saturated-fat_100g":8.33}"
ObjectId("5eb4a52b8c261c69a007d896"),Kürbiskerne,pumpkin-seeds,33,https://static.openfoodfacts.org/images/products/401/035/547/9631/front_de.85.400.jpg,"{"rating":2.12,"quantity":"225 g","energy-kcal_100g":598,"energy_100g":2478,"fat_100g":48,"saturated-fat_100g":8.9}"
ObjectId("5eb4a52b8c261c69a007d897"),Go raw, sprouted pumpkin seeds with celtic sea salt,pumpkin-seeds,45,https://static.openfoodfacts.org/images/products/085/988/800/0127/front_en.3.400.jpg,"{"rating":2.2,"quantity":"1 lb","energy-kcal_100g":643,"energy_100g":2690,"fat_100g":53.57,"saturated-fat_100g":7.14}"
ObjectId("5eb4a52b8c261c69a007d898"),Kürbiskerne naturbelassen,pumpkin-seeds,32,https://static.openfoodfacts.org/images/products/20707170/front_en.24.400.jpg,"{"rating":1.78,"quantity":"200g","energy-kcal_100g":593,"energy_100g":2481,"fat_100g":47.7,"saturated-fat_100g":8.8}"
ObjectId("5eb4a52b8c261c69a007d899"),Graines de courge,pumpkin-seeds,36,https://static.openfoodfacts.org/images/products/761/020/032/8069/front_fr.3.400.jpg,"{"rating":2.61,"quantity":"500 g","energy-kcal_100g":564,"energy_100g":2360,"fat_100g":43.9,"saturated-fat_100g":8.7}"
ObjectId("5eb4a52b8c261c69a007d89a"),Kürbis Kerne,pumpkin-seeds,37,https://static.openfoodfacts.org/images/products/430/561/567/8252/front_de.3.400.jpg,"{"rating":1.57,"quantity":"200 g","energy-kcal_100g":570,"energy_100g":2364,"fat_100g":44,"saturated-fat_100g":8.1}"
ObjectId("5eb4a52b8c261c69a007d89b"),Kürbiskerne,pumpkin-seeds,14,https://static.openfoodfacts.org/images/products/401/035/547/9631/front_de.85.400.jpg,"{"rating":4.95,"quantity":"125 g","energy-kcal_100g":567,"energy_100g":2348,"fat_100g":44.4,"saturated-fat_100g":7.9}"
ObjectId("5eb4a52b8c261c69a007d89c"),Graines de potiron,pumpkin-seeds-and-their-products,28,https://static.openfoodfacts.org/images/products/540/014/129/6105/front_fr.29.400.jpg,"{"rating":2.61,"quantity":"250g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d89d"),Quinoa,quinoa,29,https://static.openfoodfacts.org/images/products/358/028/107/5029/front_fr.19.400.jpg,"{"rating":1.03,"quantity":"500 g","energy-kcal_100g":382,"energy_100g":1598,"fat_100g":6.1,"saturated-fat_100g":0.7}"
ObjectId("5eb4a52b8c261c69a007d89e"),Taboulé de quinoa à la menthe,quinoa,31,https://static.openfoodfacts.org/images/products/370/021/461/8066/front_fr.4.400.jpg,"{"rating":3.66,"quantity":"250g","energy-kcal_100g":354,"energy_100g":1481,"fat_100g":3.5,"saturated-fat_100g":0.4}"
ObjectId("5eb4a52b8c261c69a007d89f"),Quinoa,quinoa,31,https://static.openfoodfacts.org/images/products/358/028/107/5029/front_fr.19.400.jpg,"{"rating":1.92,"quantity":"250 g","energy-kcal_100g":361,"energy_100g":1522,"fat_100g":7,"saturated-fat_100g":0.9}"
ObjectId("5eb4a52b8c261c69a007d8a0"),Quinoa blond,quinoa,44,https://static.openfoodfacts.org/images/products/325/039/260/3557/front_fr.13.400.jpg,"{"rating":4.38,"quantity":"500 g","energy-kcal_100g":370,"energy_100g":1548,"fat_100g":7.4,"saturated-fat_100g":0.8}"
ObjectId("5eb4a52b8c261c69a007d8a1"),Quinoa real,quinoa,33,https://static.openfoodfacts.org/images/products/540/011/110/1606/front_fr.38.400.jpg,"{"rating":3.77,"quantity":"500 g","energy-kcal_100g":379,"energy_100g":1604,"fat_100g":5.1,"saturated-fat_100g":0.6}"
ObjectId("5eb4a52b8c261c69a007d8a2"),Quinoa cuisiné,quinoa,32,https://static.openfoodfacts.org/images/products/302/169/002/8904/front_fr.4.400.jpg,"{"rating":1.08,"quantity":"2 x 180 g","energy-kcal_100g":125,"energy_100g":523,"fat_100g":2.3,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d8a3"),Quinoa Tricolore,quinoa,17,https://static.openfoodfacts.org/images/products/761/084/834/8108/front_fr.13.400.jpg,"{"rating":1.58,"quantity":"400g","energy-kcal_100g":354,"energy_100g":1494,"fat_100g":6.1,"saturated-fat_100g":0.7}"
ObjectId("5eb4a52b8c261c69a007d8a4"),Quinoa & trigo,quinoa,35,https://static.openfoodfacts.org/images/products/360/090/001/0696/front_en.12.400.jpg,"{"rating":0.9,"quantity":"400g","energy-kcal_100g":360,"energy_100g":1523,"fat_100g":4.3,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d8a5"),Quinoa,quinoa,35,https://static.openfoodfacts.org/images/products/358/028/107/5029/front_fr.19.400.jpg,"{"rating":1.82,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":368,"fat_100g":6.1,"saturated-fat_100g":0.7}"
ObjectId("5eb4a52b8c261c69a007d8a6"),Quinoa,quinoa,18,https://static.openfoodfacts.org/images/products/358/028/107/5029/front_fr.19.400.jpg,"{"rating":2.5,"quantity":"113g","energy-kcal_100g":123.89381,"energy_100g":518,"fat_100g":2.2123895,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d8a7"),Quinoa et Boulgour,quinoa,47,https://static.openfoodfacts.org/images/products/311/195/202/0149/front_fr.11.400.jpg,"{"rating":0.78,"quantity":"400 g","energy-kcal_100g":208,"energy_100g":870,"fat_100g":2,"saturated-fat_100g":1.6}"
ObjectId("5eb4a52b8c261c69a007d8a8"),Quinoa real,quinoa,22,https://static.openfoodfacts.org/images/products/540/011/110/1606/front_fr.38.400.jpg,"{"rating":0.76,"quantity":"500 g","energy-kcal_100g":382,"energy_100g":1598,"fat_100g":4.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d8a9"),Tri colour Quinoa,quinoa,31,https://static.openfoodfacts.org/images/products/930/063/328/4657/front_fr.12.400.jpg,"{"rating":0.66,"quantity":"500 g","energy-kcal_100g":386,"energy_100g":1615,"fat_100g":6.1,"saturated-fat_100g":1}"
ObjectId("5eb4a52b8c261c69a007d8aa"),Quinoa,quinoa,45,https://static.openfoodfacts.org/images/products/358/028/107/5029/front_fr.19.400.jpg,"{"rating":3.51,"quantity":"300 g","energy-kcal_100g":341,"energy_100g":1427,"fat_100g":4.1,"saturated-fat_100g":0.5}"
